STATE,ST_CASE,VE_TOTAL,VE_FORMS,PEDS,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,ROAD_FNC,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,REL_ROAD,WRK_ZONE,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
36,360298,1,1,0,1,43,2880,7,5,2010,6,18,6,0,4,3,SR-51,,0,43.01249167,-75.037930560,0,24,0,0,1,1,4,0,1,1,0,1,0,0000000,18,6,18,14,88,88,0,0,0,1,0
36,360300,1,1,0,16,71,2690,11,4,2010,1,4,41,1,2,3,SR-9W,,0,41.39339167,-73.991547220,0,35,0,0,1,1,4,0,2,1,0,1,0,0000000,4,41,5,1,10,50,0,0,0,1,1
36,360301,2,2,0,6,71,814,20,5,2010,5,9,20,0,5,5,EGBERTSON RD,SR-207,0,41.45169444,-74.281880560,0,12,6,0,2,9,1,0,1,1,0,1,0,0000000,9,25,9,31,11,17,0,0,0,1,0
36,360302,1,1,0,1,101,1250,11,5,2010,3,15,13,0,3,5,KIRKWOOD RD,,0,42.53641667,-77.438675000,0,52,0,0,1,1,4,0,1,1,0,1,0,0000000,15,15,15,25,88,88,0,0,0,1,0
36,360303,2,2,0,3,75,5174,29,4,2010,5,14,15,0,6,4,CR-28,CR-41,0,43.51360000,-76.162611110,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,14,17,14,27,15,52,0,0,0,1,0
36,360304,2,2,0,3,45,720,16,5,2010,1,12,3,0,6,6,CR-59,,0,44.00423333,-76.072419440,0,12,2,0,1,1,1,0,1,1,0,1,0,0000000,12,3,12,8,12,55,0,0,0,1,0
36,360305,1,1,1,1,5,4170,8,3,2010,2,1,7,0,13,6,WHITE PLAINS RD,,0,40.81861944,-73.857466670,0,33,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
36,360306,2,2,0,2,81,4170,18,3,2010,5,12,6,0,13,6,SUTPHIN BLVD,,0,40.67851944,-73.791394440,0,12,8,0,1,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
36,360307,2,2,0,2,7,3064,4,5,2010,3,11,15,1,1,1,I-86,,0,42.09987778,-75.817900000,0,12,6,0,1,1,1,0,1,1,0,1,0,0000000,11,15,11,16,11,48,0,0,0,1,0
36,360308,2,2,1,2,47,4170,14,3,2010,1,1,10,0,13,6,BRIGHTON BEACH AVE,BRIGHTON 4TH ST,0,40.57721944,-73.963294440,0,8,0,0,3,2,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
36,360309,1,1,0,1,29,1500,24,5,2010,2,19,45,0,16,5,BROADWAY,,0,42.90143333,-78.684083330,0,33,0,0,1,1,4,0,1,1,0,1,0,0000000,19,46,19,50,20,11,0,0,0,1,1
36,360310,1,1,0,1,75,5105,23,5,2010,1,16,30,0,16,5,CR-17,,0,43.51874167,-75.823066670,0,34,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1
36,360311,1,1,1,1,61,4170,22,5,2010,7,5,4,0,13,6,BROADWAY,W 173RD ST,0,40.84417222,-73.937527780,0,8,0,0,3,2,1,0,4,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1
36,360312,2,2,0,2,59,2600,12,2,2010,6,17,58,1,2,3,SR-908M,,0,40.68000278,-73.703047220,0,12,7,0,1,1,1,0,3,1,0,1,0,0000000,17,58,18,0,99,99,0,0,0,1,1
36,360313,1,1,0,1,27,2000,21,3,2010,1,2,55,1,1,1,I-84,,444,99.99990000,999.999900000,0,35,0,0,1,1,3,0,2,1,0,1,0,0000000,3,6,3,16,88,88,0,0,0,1,1
36,360314,1,1,0,2,7,3453,29,5,2010,7,0,49,0,5,5,NANTICOKE RD,,0,42.23277500,-76.040711110,0,42,0,0,1,1,4,0,2,1,0,1,0,0000000,0,49,1,6,99,99,0,0,0,1,1
36,360315,1,1,0,1,119,1379,1,5,2010,7,17,48,1,12,2,US-9,,0,99.99990000,999.999900000,0,44,0,0,1,1,1,0,1,1,0,1,0,0000000,17,52,17,58,18,20,0,0,0,1,0
36,360316,1,1,0,2,87,4380,3,5,2010,2,15,27,0,14,5,VETERANS MEMORIAL DR,,0,41.04670278,-74.000430560,0,24,0,0,1,1,4,0,1,2,0,2,0,0000000,15,27,15,36,16,12,0,0,0,1,0
36,360317,1,1,0,2,71,2030,9,5,2010,1,18,45,0,16,5,HIGHLAND AVE,WHEELER RD,0,41.32861667,-74.361069440,0,30,0,0,3,4,4,0,1,10,0,10,0,0000000,18,47,18,52,88,88,0,0,0,2,1
36,360318,2,2,0,2,111,5480,1,5,2010,7,8,36,1,2,3,SR-9W,,0,42.12071389,-73.934205560,0,12,2,0,1,1,1,0,1,1,0,1,0,0000000,8,36,8,37,88,88,0,0,0,1,0
36,360319,1,1,0,2,115,6660,15,5,2010,7,18,52,0,16,4,CR-21,,0,43.56487500,-73.323055560,0,34,0,0,1,1,4,0,1,10,0,10,0,0000000,18,53,19,3,20,11,0,0,0,1,0
36,360320,1,1,0,1,1,50,2,5,2010,1,8,30,1,11,1,I-90,,40,99.99990000,999.999900000,0,31,0,1,5,1,4,0,1,1,0,1,0,0000000,8,30,8,40,9,10,0,0,0,1,0
36,360321,1,1,0,6,119,5893,16,5,2010,1,8,56,1,1,1,I-684,,0,41.28619167,-73.678500000,0,1,0,0,1,1,1,0,1,1,0,1,0,0000000,8,57,8,59,10,5,0,0,0,2,0
36,360322,1,1,0,1,119,5802,26,5,2010,4,23,0,1,13,3,SR-35,ORCHARD HILL RD,0,41.28022500,-73.741500000,0,35,0,0,2,3,4,0,2,10,0,10,0,0000000,23,4,23,13,23,37,0,0,0,1,1
36,360323,1,1,0,2,29,750,15,5,2010,7,1,17,0,14,5,MEMORIAL DR,PADEREWSKI DR,0,42.88989444,-78.833513890,0,33,0,0,3,6,4,0,3,10,0,10,0,0000000,1,19,1,39,1,45,0,0,0,1,1
36,360324,1,1,1,1,85,4170,29,4,2010,5,6,50,1,13,6,RICHMOND AVE,MERRILL AVE,0,40.60976667,-74.160397220,0,8,0,0,3,2,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
36,360325,1,1,0,1,55,2395,23,5,2010,1,9,17,1,13,3,SR-947A,,441,43.31811667,-77.728244440,0,31,0,0,1,1,3,0,1,1,0,1,0,0000000,9,20,9,25,10,7,0,0,0,1,0
36,360326,1,1,1,1,55,5600,29,4,2010,5,15,15,0,13,5,SCOTTSVILLE RD,,0,43.03053333,-77.741769440,0,8,0,0,1,1,1,0,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
36,360327,1,1,1,1,47,4170,17,3,2010,4,11,13,1,13,6,ATLANTIC AVE,PENNSYLVANIA AVE,0,40.67582222,-73.896897220,0,8,0,0,3,2,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
36,360328,2,2,0,3,5,4170,30,5,2010,1,23,38,0,16,6,CITY ISLAND AVE,,0,40.85630556,-73.793394440,0,12,6,0,1,1,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
36,360329,1,1,0,1,119,2900,25,5,2010,3,23,45,1,2,3,SR-987D,MOUNTAIN RD,0,41.04291667,-73.836750000,0,17,0,0,2,9,4,0,2,1,0,1,0,0000000,23,53,0,10,88,88,0,0,0,1,1
36,360330,2,2,0,2,1,1290,27,5,2010,5,8,43,0,13,3,SR-378,,50,42.70170556,-73.745502780,0,12,2,0,1,1,1,0,1,1,0,1,0,0000000,8,45,8,52,9,19,0,0,0,1,1
36,360331,1,1,0,1,121,525,28,5,2010,6,22,30,0,5,5,CHURCH RD,,0,42.85716944,-78.394166670,0,11,0,0,1,1,1,0,2,10,0,10,0,0000000,9,38,9,52,88,88,0,0,0,1,0
36,360332,1,1,0,3,13,4987,21,5,2010,6,12,33,1,1,1,I-90,,4804,99.99990000,999.999900000,0,1,0,0,1,1,4,0,1,1,0,1,0,0000000,12,36,13,0,13,48,0,0,0,1,0
36,360333,1,1,0,2,99,6440,19,5,2010,4,13,51,1,1,1,I-90,,0,99.99990000,999.999900000,0,1,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,13,59,15,13,0,0,0,1,0
36,360334,1,1,0,1,91,6731,1,6,2010,3,10,45,1,1,1,I-87,,351,43.14549444,-73.728002780,0,42,0,0,1,1,4,0,1,2,0,2,0,0000000,10,45,10,52,11,40,0,0,0,1,0
36,360335,1,1,0,1,77,3180,2,6,2010,4,5,41,0,2,3,SR-205,,0,42.52148889,-75.089536110,0,11,0,0,1,1,1,0,4,5,0,5,0,0000000,5,41,6,0,6,30,0,0,0,1,0
36,360336,2,2,0,2,73,60,1,6,2010,3,14,28,0,6,5,ROOSEVELT HWY,KENT RD,0,43.34016111,-78.135452780,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,14,30,14,33,88,88,0,0,0,1,0
36,360337,2,2,0,2,49,4990,20,4,2010,3,13,57,1,2,3,SR-12,,277,43.54140556,-75.326627780,0,7,0,0,8,1,1,0,1,10,0,10,0,0000000,13,57,14,6,15,13,0,0,0,1,0
36,360338,1,1,0,1,107,860,30,5,2010,1,0,9,1,2,3,SR-96,,0,42.21466111,-76.327138890,0,24,0,0,1,1,4,0,2,1,0,1,0,0000000,0,9,0,16,1,2,0,0,0,1,1
36,360339,1,1,1,1,83,6110,29,5,2010,7,20,12,0,14,6,NORTHERN DR,,0,42.78626667,-73.666644440,0,8,0,0,1,1,1,0,5,1,0,1,0,0000000,20,12,20,15,20,42,0,0,0,1,0
36,360340,1,1,0,1,59,4600,16,5,2010,1,0,30,0,12,5,SEAFORD OYSTER BAY E,,0,40.79118333,-73.486175000,0,59,0,0,1,1,4,0,2,1,0,1,0,0000000,0,33,0,36,88,88,0,0,0,1,1
36,360341,1,1,0,1,67,4310,7,5,2010,6,21,2,0,15,5,CHURCH ST,,0,43.13535556,-76.118955560,0,50,0,0,1,1,2,0,3,10,0,10,0,0000000,99,99,21,4,21,42,0,0,0,1,0
36,360342,1,1,0,1,65,800,21,5,2010,6,23,35,0,3,3,SR-69,,0,43.33362222,-75.733286110,0,35,0,0,1,1,4,0,2,10,0,10,0,0000000,23,39,23,40,88,88,0,0,0,1,0
36,360343,1,1,0,3,59,2600,27,3,2010,7,23,15,0,15,5,WOODMERE BLVD,ACADEMY RD,0,40.63440000,-73.714516670,0,59,0,0,2,3,4,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
36,360344,1,1,0,2,5,4170,29,5,2010,7,12,3,1,11,1,I-95,,831,40.87205833,-73.834322220,0,43,0,0,1,1,4,0,1,10,0,10,0,0000000,12,4,12,9,12,28,0,0,0,1,0
36,360345,1,1,0,1,7,540,29,5,2010,7,20,25,0,13,3,SR-363,,0,42.09495833,-75.913425000,0,30,0,0,5,1,4,0,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
36,360346,1,1,1,1,81,4170,12,1,2010,3,9,20,0,13,6,UNION TURNPIKE,SPRINGFIELD BLVD,0,40.73585278,-73.746361110,0,8,0,0,3,2,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
36,360347,1,1,1,1,47,4170,7,3,2010,1,1,45,1,13,6,FT HAMILTON PKWY,,0,40.62541944,-74.017188890,0,8,0,0,1,1,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
36,360348,2,2,0,8,47,4170,10,1,2010,1,3,31,1,12,3,SR-907C,,198,99.99990000,999.999900000,0,24,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,2,1
36,360349,1,1,1,2,47,4170,14,4,2010,4,0,9,0,13,6,LINDEN BLVD,SCHENCK AVE,0,40.66136944,-73.884011110,0,9,0,0,3,2,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
36,360350,3,1,0,1,5,4170,24,4,2010,7,4,14,0,16,6,MAGENTA ST,,0,40.87488889,-73.864516670,0,14,0,0,1,1,7,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
36,360351,1,1,1,1,51,3240,6,6,2010,1,13,45,0,4,5,ROCHESTER ST,,0,42.93317500,-77.611886110,0,15,0,0,1,1,1,0,1,2,0,2,0,0000000,13,45,13,50,88,88,0,0,0,1,0
36,360352,2,2,0,3,53,6004,24,5,2010,2,14,47,0,3,3,SR-31,,220,43.15457778,-75.927769440,0,12,6,0,1,1,4,0,1,1,0,1,0,0000000,14,47,14,57,99,99,0,0,0,1,1
36,360353,2,2,0,2,33,605,25,5,2010,3,17,54,0,16,4,CR-17,,0,44.88865556,-74.521722220,0,12,2,0,1,1,1,0,1,1,0,1,0,0000000,17,54,17,56,88,88,0,0,0,1,0
36,360354,2,2,0,6,83,2974,6,6,2010,1,4,56,1,2,3,SR-7,,0,42.84793611,-73.443819440,0,12,2,0,1,1,1,0,4,10,0,10,0,0000000,4,56,5,4,8,45,0,0,0,4,0
36,360356,1,1,0,1,9,1698,12,6,2010,7,18,46,0,6,5,HAMMOND HILL RD,,0,42.43615833,-78.749872220,0,34,0,0,1,1,4,0,1,10,0,10,0,0000000,18,46,18,57,20,3,0,0,0,1,0
36,360357,1,1,0,1,67,380,28,4,2010,4,15,10,1,1,1,I-90,,999,99.99990000,999.999900000,0,31,0,0,1,1,4,1,1,1,0,1,0,0000000,15,11,15,20,88,88,0,0,0,1,0
36,360358,1,1,0,1,9,6823,13,6,2010,1,19,26,0,5,5,MCKINSTRY RD,,0,42.50423333,-78.508986110,0,24,0,0,1,1,4,0,1,10,0,10,0,0000000,19,26,19,30,88,88,0,0,0,1,1
36,360359,2,2,0,3,71,4828,26,5,2010,4,16,31,0,6,4,CR-17,HILL AVE,0,41.57693056,-74.253802780,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,16,31,16,48,99,99,0,0,0,1,1
36,360360,1,1,0,1,67,6010,14,5,2010,6,17,27,1,2,3,SR-20,,0,42.92151667,-76.257755560,0,42,0,0,1,1,4,0,1,1,0,1,0,0000000,17,28,17,33,18,12,0,0,0,1,0
36,360361,1,1,0,1,65,1220,29,5,2010,7,22,29,0,6,5,POST ST,,0,43.02077500,-75.385416670,0,34,0,0,1,1,4,0,2,10,0,10,0,0000000,22,29,22,35,88,88,0,0,0,1,0
36,360362,1,1,1,2,5,4170,21,4,2010,4,0,15,1,13,6,GRAND CONCOURSE,E 149TH ST,0,40.81860000,-73.927388890,0,8,0,0,3,2,1,0,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
36,360363,1,1,0,4,47,4170,25,4,2010,1,22,15,0,14,6,SHELL RD,BOUCK CT,0,40.58873333,-73.974166670,0,50,0,0,2,3,3,0,2,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,0
36,360364,1,1,0,1,103,5210,7,6,2010,2,13,41,1,1,1,I-495 EXIT73OFF RAMP,,0,40.92129444,-72.719069440,0,59,0,0,5,1,4,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
36,360365,1,1,1,1,27,2000,7,6,2010,2,7,40,0,16,5,OLD TOWN RD,SUNNYSIDE RD,0,41.51174167,-73.930522220,0,9,0,0,3,9,1,0,1,1,0,1,0,0000000,99,99,17,46,88,88,0,0,0,1,0
36,360366,2,2,0,3,59,4600,30,5,2010,1,22,47,0,16,5,PINE HOLLOW RD,,0,40.86113056,-73.535441670,0,12,2,0,1,1,1,0,2,1,0,1,0,0000000,22,47,22,58,88,88,0,0,0,3,1
36,360367,2,2,0,4,95,899,7,6,2010,2,18,25,0,6,5,LITTLE YORK RD,,0,42.73569722,-74.492919440,0,12,2,0,1,1,1,0,1,1,0,1,0,0000000,18,25,18,25,99,99,0,0,0,1,0
36,360368,4,2,0,2,47,4170,11,4,2010,1,4,28,0,13,6,65TH ST,21ST AVE,0,40.61522222,-73.983650000,0,12,6,0,2,2,1,0,3,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
36,360369,1,1,0,1,13,3027,23,4,2010,6,14,49,0,15,5,PECK SETTLEMENT RD,,0,42.06563889,-79.199947220,0,34,0,0,1,1,4,0,1,1,0,1,0,0000000,14,49,14,51,16,15,0,0,0,1,0
36,360370,1,1,0,2,63,4330,12,6,2010,7,0,16,0,15,6,SWEENEY ST,,0,43.02133889,-78.844502780,0,30,0,0,1,1,4,0,3,10,0,10,0,0000000,99,99,0,18,99,99,0,0,0,1,0
36,360371,2,2,0,2,91,2484,15,6,2010,3,12,20,0,13,3,SR-146,SR-236,0,42.86910833,-73.726330560,0,12,6,0,2,3,1,0,1,1,0,1,0,0000000,12,20,12,24,13,50,0,0,0,1,0
36,360372,3,3,0,3,59,6550,4,5,2010,3,11,55,0,15,5,ELLISON AVE,MAPLE AVE,0,40.75374167,-73.596930560,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
36,360373,2,1,0,1,67,3425,14,6,2010,2,17,0,0,6,5,PLAINVILLE RD,,0,43.14871944,-76.445150000,0,42,0,0,1,1,4,0,1,1,0,1,0,0000000,17,5,17,14,17,48,14,0,0,1,0
36,360374,2,2,1,2,59,4090,1,6,2010,3,15,20,0,16,5,UNION AVE,,0,40.75332778,-73.587583330,0,12,1,0,1,1,1,0,1,10,0,10,0,0000000,15,23,99,99,99,99,0,0,0,1,0
36,360375,1,1,0,2,29,1275,13,6,2010,1,22,7,0,16,5,STATE RD,,0,42.60875833,-78.653011110,0,24,0,0,1,1,4,0,2,2,0,2,0,0000000,22,7,22,13,1,38,0,0,0,1,1
36,360376,1,1,0,1,101,813,16,6,2010,4,22,9,0,6,4,CR-333,,0,42.22209722,-77.228158330,0,32,0,0,1,1,4,0,3,10,0,10,0,0000000,22,10,22,35,99,99,0,0,0,1,1
36,360377,2,2,0,2,29,1844,12,6,2010,7,16,10,0,14,5,BOWEN RD,,0,42.82307500,-78.636788890,0,12,6,0,8,1,1,0,1,10,0,10,0,0000000,16,10,16,13,17,0,0,0,0,1,0
36,360378,1,1,1,5,75,2344,12,6,2010,7,21,15,0,3,3,SR-48,,487,43.29131111,-76.399836110,0,8,0,0,1,1,1,0,2,2,0,2,0,0000000,21,15,21,18,88,88,0,0,0,1,0
36,360379,1,1,0,1,119,640,27,3,2010,7,7,22,0,14,5,ALBANY POST RD,,0,41.12369444,-73.861888890,0,42,0,0,1,1,4,0,4,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,1
36,360380,1,1,0,1,65,4080,12,6,2010,7,1,57,1,2,3,SR-5,COMMERCIAL DR,0,43.08255556,-75.324841670,0,46,0,0,2,2,3,0,3,10,0,10,0,0000000,1,57,1,59,2,31,0,0,0,1,1
36,360381,1,1,0,1,119,5350,16,5,2010,1,7,30,0,13,5,PLAYLAND PARKWAY,,0,40.97648056,-73.698525000,0,25,0,1,5,1,8,0,1,1,0,1,0,0000000,7,30,7,36,88,88,0,0,0,1,0
36,360382,1,1,0,1,29,1286,18,6,2010,6,18,32,0,16,4,BUSH RD,,0,42.51551111,-78.977044440,0,30,0,0,1,1,4,0,1,1,0,1,0,0000000,18,32,18,37,88,88,0,0,0,1,1
36,360383,2,2,0,5,49,9999,12,6,2010,7,16,21,0,6,5,EAST RD,SR-410,0,43.87440000,-75.536219440,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,16,21,16,32,99,99,0,0,0,1,0
36,360384,1,1,0,1,101,420,17,6,2010,5,5,12,1,1,1,I-86,,0,42.36976944,-77.352375000,0,59,0,0,1,1,3,0,4,10,0,10,0,0000000,5,14,5,20,88,88,0,0,0,1,0
36,360385,1,1,1,1,91,5470,4,6,2010,6,23,56,1,13,3,SR-9,,996,43.04300556,-73.790722220,0,8,0,0,1,1,1,0,2,10,0,10,0,0000000,23,56,0,1,0,19,0,0,0,1,0
36,360387,3,3,0,3,75,2569,14,6,2010,2,12,0,1,2,3,SR-11,,0,43.33844444,-76.151519440,0,12,1,0,1,1,1,0,1,10,0,10,0,0000000,12,0,12,3,12,54,0,0,0,1,0
36,360388,2,2,0,4,69,1640,24,6,2010,5,7,1,0,6,5,RICE RD,,0,42.92833611,-77.403616670,0,12,6,0,8,1,1,0,1,1,0,1,0,0000000,7,3,7,14,8,6,0,0,0,1,0
36,360389,1,1,0,2,9,3432,19,6,2010,7,21,35,0,4,3,SR-242,,0,42.38885000,-78.530941670,0,11,0,0,1,1,1,0,5,10,0,10,0,0000000,21,38,21,50,22,38,0,0,0,1,1
36,360390,1,1,0,1,61,4170,26,6,2010,7,0,9,1,12,3,SR-907V,,0,40.79240278,-73.980388890,0,24,0,0,1,1,3,0,3,1,0,1,0,0000000,0,20,0,30,0,40,0,0,0,1,1
36,360391,2,2,0,2,29,750,27,5,2010,5,12,2,0,15,5,NEW BABCOCK ST,,0,42.88233333,-78.826111110,0,12,6,0,8,1,1,0,1,1,0,1,0,0000000,12,10,12,22,99,99,0,0,0,1,0
36,360392,1,1,1,1,103,705,30,3,2010,3,1,27,0,2,3,SR-27A,,0,40.80542778,-72.816952780,0,8,0,0,1,1,1,0,3,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,0
36,360393,1,1,0,1,27,3760,27,5,2010,5,20,0,0,5,5,SHUNPIKE,,0,41.83033611,-73.718433330,0,30,0,0,1,1,4,0,1,1,0,1,0,0000000,20,2,20,10,99,99,0,0,0,1,0
36,360394,1,1,0,1,11,6520,24,6,2010,5,23,34,0,6,5,PUTNAM RD,E BRUTUS STREET RD,0,43.04588611,-76.544880560,0,35,0,0,3,2,4,0,2,10,0,10,0,0000000,23,34,23,42,88,88,0,0,0,1,1
36,360395,3,2,0,6,81,4170,11,3,2010,5,22,10,1,12,3,SR-907M,,540,99.99990000,999.999900000,0,14,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
36,360396,1,1,0,1,29,1170,26,6,2010,7,22,27,0,6,5,LAPP RD,,0,43.04311111,-78.646916670,0,11,0,0,1,1,1,0,2,1,0,1,0,0000000,22,29,22,37,22,58,0,0,0,1,0
36,360397,1,1,1,2,29,156,28,3,2010,1,19,56,0,15,5,N BAILEY AVE,MAIN ST,0,42.95959444,-78.813944440,0,8,0,0,3,2,1,0,3,2,0,2,0,0000000,19,58,19,59,20,18,0,0,0,1,0
36,360398,1,1,1,1,5,4170,15,5,2010,7,22,26,0,15,6,LONGWOOD AVE,SOUTHERN BLVD,0,40.81631111,-73.896275000,0,8,0,0,3,2,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
36,360399,2,2,0,2,9,5410,10,6,2010,5,7,20,0,14,5,CENTRAL AVE,E STATE ST,0,42.16102500,-78.696044440,0,12,6,0,2,2,1,0,1,10,0,10,0,0000000,7,20,7,22,88,88,0,0,0,1,0
36,360400,1,1,0,5,65,6220,22,5,2010,7,22,30,0,15,5,ALBANY ST,,0,43.07674167,-75.205277780,0,42,0,0,1,1,4,0,3,1,0,1,0,0000000,22,30,22,32,23,0,0,0,0,1,1
36,360401,1,1,0,1,71,6163,13,6,2010,1,19,4,1,2,3,SR-17,,0,41.20244722,-74.184516670,0,38,0,0,1,1,4,0,1,10,0,10,0,0000000,19,4,19,8,19,52,0,0,0,1,1
36,360402,1,1,0,1,55,5600,22,6,2010,3,6,0,1,1,1,I-90,,3719,99.99990000,999.999900000,0,42,0,0,1,1,4,0,1,1,0,1,0,0000000,6,3,6,25,88,88,0,0,0,1,0
36,360403,2,2,0,4,117,4030,11,6,2010,6,21,30,0,6,5,WELCHER RD,,0,43.07921667,-77.072588890,0,12,2,0,1,1,1,0,2,1,0,1,0,0000000,21,35,21,42,22,28,0,0,0,1,1
36,360404,2,2,0,4,119,9999,20,6,2010,1,17,5,0,3,5,DOBBS FERRY RD,SPRAIN BROOK PKWY,0,41.03556389,-73.818066670,0,12,2,0,2,3,1,0,1,1,0,1,0,0000000,17,5,17,9,17,36,0,0,0,1,0
36,360405,3,3,0,3,87,2580,30,6,2010,4,23,5,0,16,5,CONGERS AVE,,0,41.19103889,-73.963952780,0,12,2,0,1,1,1,0,3,1,0,1,0,0000000,23,8,23,13,88,88,0,0,0,1,1
36,360406,2,2,0,2,29,2485,1,7,2010,5,9,46,1,13,3,SR-20,,944,42.76140556,-78.828888890,0,12,6,0,8,1,1,0,1,1,0,1,0,0000000,9,46,9,53,99,99,0,0,0,1,0
36,360407,3,3,0,6,29,40,1,7,2010,5,17,8,1,2,3,SR-5,S NEWSTEAD,0,42.99721667,-78.512430560,0,12,6,0,2,3,1,0,1,1,0,1,0,0000000,17,9,17,12,99,99,0,0,0,1,0
36,360408,2,2,0,3,67,1539,15,6,2010,3,10,40,1,13,3,SR-5,SHOPPINGTOWN DR,17,43.03728333,-76.065338890,0,12,1,0,2,3,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
36,360409,1,1,1,1,81,4170,12,2,2010,6,16,20,0,16,5,74TH AVE,263RD ST,0,40.75104444,-73.713797220,0,8,0,0,3,2,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
36,360410,1,1,0,1,89,6747,24,6,2010,5,23,35,0,6,5,NEEDHAM RD,,0,44.68790833,-74.904250000,0,35,0,0,1,1,4,0,2,1,0,1,0,0000000,9,26,9,33,88,88,0,0,0,1,1
36,360411,1,1,0,2,103,1650,24,5,2010,2,21,34,1,2,3,SR-27,,0,40.99779444,-72.045830560,0,30,0,0,1,1,4,0,2,1,0,1,0,0000000,21,34,21,48,22,21,0,0,0,1,0
36,360412,1,1,1,2,103,5810,28,6,2010,2,0,53,0,6,4,CR-39,N SEA RD,0,40.89640278,-72.398336110,0,8,0,0,3,2,1,0,3,10,0,10,0,0000000,0,53,1,3,2,22,0,0,0,1,0
36,360413,1,1,0,2,55,5230,26,6,2010,7,4,13,0,16,5,SULLIVAN ST,,0,43.17430833,-77.608697220,0,33,0,0,1,1,4,0,3,1,0,1,0,0000000,4,13,4,18,88,88,0,0,0,2,1
36,360414,1,1,1,1,55,5230,30,6,2010,4,17,57,0,15,5,JAY ST,,0,43.15936389,-77.647375000,0,8,0,0,1,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
36,360415,2,2,0,2,55,1930,16,6,2010,4,11,5,0,3,3,SR-250,EAGLESFIELD WAY,544,43.11388056,-77.441752780,0,12,2,0,2,3,1,0,1,10,0,10,0,0000000,11,5,11,12,11,54,0,0,0,1,0
36,360416,3,3,0,4,63,4729,25,6,2010,6,21,34,0,5,5,MAIN RD,,0,43.11269722,-78.773180560,0,12,6,0,8,1,1,0,3,10,0,10,0,0000000,21,34,21,37,88,88,0,0,0,1,0
36,360417,2,2,0,2,83,2974,16,4,2010,6,10,28,1,2,3,SR-7,,0,42.84524722,-73.458613890,0,12,2,0,1,1,1,0,1,10,0,10,0,0000000,10,30,10,33,99,99,0,0,0,1,0
36,360418,1,1,0,1,59,4090,20,6,2010,1,5,19,1,2,3,SR-908G,,0,40.76167500,-73.624191670,0,24,0,0,1,1,4,0,4,10,0,10,0,0000000,5,19,5,25,5,45,0,0,0,1,1
36,360419,1,1,0,1,81,4170,9,7,2010,6,10,34,0,15,6,JUNIPER BLVD S,,0,40.71719722,-73.884944440,0,33,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,99,99,88,88,0,0,0,1,0
