STATE,ST_CASE,VEH_NO,VE_FORMS,NUMOCCS,DAY,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,UNITTYPE,HIT_RUN,REG_STAT,OWNER,MAKE,MODEL,MAK_MOD,BODY_TYP,MOD_YEAR,VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,TOW_VEH,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE,EMER_USE,TRAV_SP,UNDERIDE,ROLLOVER,ROLINLOC,IMPACT1,DEFORMED,TOWED,M_HARM,VEH_SC1,VEH_SC2,FIRE_EXP,DR_PRES,L_STATE,DR_ZIP,L_STATUS,L_TYPE,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,DR_HGT,DR_WGT,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,DEATHS,DR_DRINK
13,130255,1,1,1,10,4,20,52,35,0,1,0,13,1,23,471,23471,30,1996,1GTCS19W9T85,1,G,T,C,S,1,9,W,9,T,8,5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,12,4,3,1,0,0,0,1,13,30168,6,1,0,0,3,0,72,170,98,0,0,0,0,0,0,0,0,0,99,99,99,99,1,2,45,1,1,2,1,0,0,1,13,99,9,4,5,1,0
13,130256,1,2,1,10,4,5,18,12,2,1,0,13,2,12,471,12471,30,1996,1FTCR14U8TTA,1,F,T,C,R,1,4,U,8,T,T,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,1,12,6,2,12,0,0,0,1,13,31329,6,2,0,0,3,0,72,170,98,0,0,0,1,5,2011,5,2011,0,28,0,0,0,1,2,55,1,1,2,1,0,0,1,10,1,1,2,50,0,0
13,130256,2,2,1,10,4,5,18,12,2,1,0,92,0,20,16,20016,2,1999,1G1JC1249X71,1,G,1,J,C,1,2,4,9,X,7,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,31322,6,1,0,0,3,0,71,137,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,62,9,2,1,51,1,0
13,130257,1,1,1,10,4,18,33,8,0,1,0,13,1,54,421,54421,15,2001,2HNYD18621H5,2,H,N,Y,D,1,8,6,2,1,H,5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,2,5,8,0,0,0,1,13,30906,6,1,0,0,3,0,64,110,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,1,1,2,1,0,0,1,80,1,1,1,13,0,0
13,130258,1,1,2,10,4,7,11,34,0,1,0,13,1,22,22,22022,2,2009,1G2ZJ17B9942,1,G,2,Z,J,1,7,B,9,9,4,2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,42,0,0,1,1,13,31705,6,1,0,0,3,0,76,215,98,1,0,1,0,9,2011,9,2011,0,36,39,0,0,1,2,35,1,6,5,1,0,0,1,12,99,9,4,6,2,1
13,130259,1,2,1,11,4,22,50,12,2,1,0,13,1,12,16,12016,4,1997,2FALP74W8VX1,2,F,A,L,P,7,4,W,8,V,X,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,4,3,12,0,0,0,1,13,30180,6,1,0,0,3,3,66,150,98,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,50,1,2,2,1,0,0,1,62,99,9,1,51,0,0
13,130259,2,2,1,11,4,22,50,12,2,1,0,13,1,12,422,12422,15,1997,1FMEU17L3VLA,1,F,M,E,U,1,7,L,3,V,L,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,30117,6,1,5,0,3,0,62,130,98,0,0,0,0,0,0,0,0,0,28,0,0,0,5,6,50,1,2,2,1,0,0,1,10,99,1,2,50,1,0
13,130260,1,2,1,11,4,15,55,12,6,1,0,13,1,63,402,63402,14,2005,KNDJD7336554,K,N,D,J,D,7,3,3,6,5,5,4,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,3,6,2,12,0,0,0,1,13,30188,6,1,0,0,3,0,72,185,98,0,0,0,0,0,0,0,0,0,38,91,0,0,2,4,45,1,6,2,1,3,3,11,15,1,1,1,68,0,0
13,130260,2,2,1,11,4,15,55,12,6,1,0,13,1,76,706,76706,80,2005,JYARN13E75A0,J,Y,A,R,N,1,3,E,7,5,A,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,30144,6,1,5,0,3,3,70,165,98,2,0,3,0,12,2011,2,2013,0,0,0,0,0,2,3,45,1,6,2,1,3,3,1,62,7,1,1,69,1,0
13,130261,1,1,3,11,4,5,39,1,0,1,0,13,2,7,442,7442,20,2005,2D4GP44L15R5,2,D,4,G,P,4,4,L,1,5,R,5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,9,5,0,6,2,59,0,0,0,1,36,10583,6,1,0,0,3,0,999,999,0,4,0,0,0,5,2011,3,2012,0,85,0,0,0,3,5,55,3,1,1,1,0,0,14,13,3,2,4,2,1,0
13,130262,1,1,1,11,4,15,25,9,0,1,0,1,3,82,881,82881,66,2013,1FUBGDDV4DLF,1,F,U,B,G,D,D,V,4,D,L,F,1,1,57,978310,57978310,3,6,1,1,0,0,0,0,0,0,0,998,0,0,0,12,2,5,9,0,0,0,1,13,30253,6,1,6,0,3,0,73,185,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,35,1,2,2,1,3,3,1,83,99,1,1,13,0,0
13,130263,1,1,1,11,4,23,53,8,0,1,0,13,1,37,32,37032,4,1999,1HGCG564XXA1,1,H,G,C,G,5,6,4,X,X,A,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,1,4,5,8,0,0,0,1,13,30034,6,1,0,0,3,0,73,185,98,0,0,1,1,1,2012,10,2013,0,0,0,0,0,5,5,45,1,1,2,1,0,0,1,81,2,9,1,13,0,0
13,130264,1,1,1,11,4,16,56,42,0,1,0,37,1,35,51,35051,6,2009,JN8AS58T09W0,J,N,8,A,S,5,8,T,0,9,W,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,1,6,2,42,0,0,0,1,37,28409,6,1,0,0,3,3,72,999,1,0,0,0,1,11,2012,9,2013,0,0,0,0,0,1,2,45,2,6,2,1,0,0,14,12,99,9,4,10,1,0
13,130265,1,2,1,11,4,21,36,12,6,1,0,1,2,49,40,49040,4,2006,4T1BE32K26U7,4,T,1,B,E,3,2,K,2,6,U,7,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,1,36535,6,1,0,0,3,0,62,120,1,2,0,3,2,4,2012,4,2014,0,91,26,36,0,3,3,70,1,1,2,1,0,0,1,51,1,1,1,48,0,0
13,130265,2,2,2,11,4,21,36,12,6,1,0,13,1,72,706,72706,80,2014,1HD1KBM1XEB6,1,H,D,1,K,B,M,1,X,E,B,6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,4,6,2,12,0,0,0,1,13,30060,6,1,0,0,3,0,75,240,98,1,0,1,0,4,2012,4,2012,0,0,0,0,0,3,3,70,1,1,2,1,0,0,1,53,99,1,1,48,1,1
13,130266,1,1,1,11,4,8,3,8,0,1,0,13,3,20,481,20481,31,2008,3GCEK13J28G2,3,G,C,E,K,1,3,J,2,8,G,2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,1,0,5,8,0,0,0,1,13,31622,6,1,0,0,3,0,72,195,98,0,0,1,0,11,2013,11,2013,0,38,0,0,0,5,5,35,1,1,2,1,3,3,10,80,1,1,1,13,0,0
13,130267,1,1,1,12,4,6,24,14,0,1,0,13,4,38,882,38882,62,2014,JACL4W162E70,J,A,C,L,4,W,1,6,2,E,7,0,0,0,57,16130,5716130,2,1,1,1,0,0,0,0,0,0,0,998,0,0,0,1,2,5,8,0,0,0,1,13,30088,6,1,0,0,3,0,72,170,98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,55,1,1,2,1,0,0,1,13,99,1,4,1,0,0
13,130268,1,1,3,12,4,19,59,5,0,1,0,13,1,12,481,12481,31,2007,1FTRF12227KD,1,F,T,R,F,1,2,2,2,7,K,D,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,0,0,5,5,0,0,0,1,13,30518,6,1,0,0,3,0,72,198,98,0,0,1,0,5,2012,5,2012,0,0,0,0,0,1,2,25,1,2,2,1,0,0,1,98,1,1,1,0,1,0
13,130269,1,1,1,12,4,12,55,33,0,1,0,13,3,20,481,20481,31,2001,1GCEK14T11Z1,1,G,C,E,K,1,4,T,1,1,Z,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,6,12,6,2,1,0,0,0,1,13,30554,6,1,0,0,3,0,73,260,98,0,0,0,1,10,2013,10,2013,0,58,0,0,0,2,2,65,1,6,2,1,0,0,1,12,99,4,4,7,1,0
13,130270,1,4,1,12,4,11,55,12,7,1,0,13,2,49,40,49040,4,1995,4T1SK12E7SU5,4,T,1,S,K,1,2,E,7,S,U,5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,1,6,2,42,0,0,0,1,13,30650,6,1,0,0,3,0,63,157,98,0,0,0,0,0,0,0,0,0,99,99,99,99,3,2,70,1,5,2,1,0,0,1,99,99,9,9,49,0,0
13,130270,2,4,1,12,4,11,55,12,7,1,0,45,1,20,481,20481,31,2012,3GCPKTE74CG2,3,G,C,P,K,T,E,7,4,C,G,2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,8,6,2,12,0,0,0,1,45,29229,6,1,0,0,3,3,72,999,0,0,0,0,0,0,0,0,0,0,99,99,99,99,3,2,70,1,5,2,1,0,0,1,99,99,9,9,49,0,0
13,130270,3,4,2,12,4,11,55,12,7,1,0,13,1,20,481,20481,31,2008,2GCEC19J8811,2,G,C,E,C,1,9,J,8,8,1,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,9,6,2,12,0,0,0,1,13,30044,6,1,0,0,3,0,68,225,98,0,0,1,0,2,2012,2,2012,0,0,0,0,0,3,2,70,1,6,2,1,0,0,1,64,99,9,9,98,1,0
13,130270,4,4,1,12,4,11,55,12,7,1,0,13,1,12,461,12461,21,1996,1FTFE24H0THB,1,F,T,F,E,2,4,H,0,T,H,B,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,2,6,2,1,0,0,0,1,13,30312,6,1,0,0,3,0,70,210,98,1,0,0,2,2,2013,6,2013,0,0,0,0,0,3,2,70,1,6,2,1,0,0,1,99,99,9,9,98,0,0
13,130271,1,1,1,12,4,23,39,8,0,1,1,99,9,99,999,99999,99,9999,999999999999,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,4,5,8,0,0,0,1,99,99999,9,9,99,9,9,9,999,999,99,99,99,99,99,99,9999,99,9999,9,0,0,0,0,3,3,45,1,3,2,1,0,0,99,80,99,9,9,13,0,0
13,130272,1,1,1,13,4,21,20,34,0,1,0,0,0,98,739,98739,90,2011,000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,6,12,4,3,1,0,0,0,1,13,31776,6,1,0,0,1,0,69,180,98,0,0,0,0,0,0,0,0,4,37,36,0,0,1,2,55,1,1,2,1,0,0,1,13,99,1,4,1,1,0
13,130273,1,2,1,13,4,12,29,12,2,1,0,13,1,41,35,41035,4,1997,JM1BC1419V01,J,M,1,B,C,1,4,1,9,V,0,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,30560,6,1,0,0,3,0,70,130,98,0,0,0,1,7,2013,7,2013,0,28,36,0,0,1,2,50,2,6,2,1,0,0,14,10,99,9,2,50,0,1
13,130273,2,2,2,13,4,12,29,12,2,1,0,13,1,37,706,37706,80,2005,1HFSC52045A2,1,H,F,S,C,5,2,0,4,5,A,2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,30560,6,1,0,0,3,0,70,185,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50,1,5,2,1,0,0,1,62,99,9,1,51,1,0
13,130274,1,2,1,13,4,22,56,12,6,1,0,13,1,37,32,37032,4,1993,JHMCB7685PC0,J,H,M,C,B,7,6,8,5,P,C,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,9,6,2,12,0,0,0,1,13,30168,6,1,0,0,3,0,68,165,98,1,0,1,0,6,2012,7,2012,0,48,0,0,0,5,5,35,3,2,1,1,0,0,12,10,1,1,2,98,1,1
13,130274,2,2,2,13,4,22,56,12,6,1,0,13,2,20,2,20002,4,2004,2G1WF52E8492,2,G,1,W,F,5,2,E,8,4,9,2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,17,60411,1,1,0,0,2,0,73,190,0,3,0,0,3,9,2013,3,2014,0,0,0,0,0,5,5,35,3,2,1,1,0,0,14,60,3,2,9,98,0,0
13,130275,1,1,1,13,4,18,13,8,0,1,1,13,1,12,481,12481,31,1999,1FTZX0724XKA,1,F,T,Z,X,0,7,2,4,X,K,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,2,3,8,0,0,0,1,47,37174,0,0,0,0,0,0,65,188,0,0,0,0,0,0,0,0,0,0,39,91,0,0,1,2,25,1,2,2,1,20,3,10,80,1,1,1,13,0,0
13,130276,1,2,1,13,4,19,53,1,0,1,0,13,1,53,706,53706,80,2006,JS1GW71A3621,J,S,1,G,W,7,1,A,3,6,2,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,0,6,2,12,0,0,0,1,13,30677,1,1,0,0,2,3,75,195,98,7,1,2,2,5,2012,5,2013,0,39,36,28,0,1,2,45,1,1,2,1,20,3,10,10,99,1,2,98,1,0
13,130276,2,2,3,13,4,19,53,1,0,1,0,13,1,13,13,13013,4,2008,3LNHM26T18R6,3,L,N,H,M,2,6,T,1,8,R,6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,30669,6,1,0,0,3,3,62,230,98,1,0,0,0,6,2011,6,2011,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,62,99,1,1,98,0,0
13,130277,1,1,1,13,4,13,14,34,0,1,0,13,2,20,421,20421,15,2004,1GNEC13Z74J1,1,G,N,E,C,1,3,Z,7,4,J,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,1,14,6,2,1,0,0,0,1,13,31763,0,0,0,0,0,0,65,140,98,0,0,0,0,0,0,0,0,0,58,0,0,0,1,2,55,3,1,2,1,0,0,14,13,6,1,4,1,1,1
13,130278,1,1,1,14,4,21,24,34,0,1,0,13,2,14,6,14006,4,2008,2MEFM74V18X6,2,M,E,F,M,7,4,V,1,8,X,6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,42,0,0,0,1,13,31007,6,1,0,0,3,3,71,160,98,1,0,0,1,4,2011,4,2011,0,28,0,0,0,1,2,55,3,3,2,1,0,0,14,13,99,1,4,1,1,0
13,130279,1,2,1,15,4,22,37,12,8,1,0,13,1,7,482,7482,31,2011,1D7RB1GP3BS6,1,D,7,R,B,1,G,P,3,B,S,6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,11,6,2,12,0,0,0,1,13,30233,6,1,6,0,3,0,71,280,98,0,0,0,0,0,0,0,0,0,28,0,0,0,1,2,55,1,1,2,1,28,3,1,10,99,1,2,64,1,0
13,130279,2,2,1,15,4,22,37,12,8,1,0,93,3,82,884,82884,66,2007,1FUJA6CK47DX,1,F,U,J,A,6,C,K,4,7,D,X,1,1,57,522194,57522194,3,6,1,1,0,0,0,0,0,0,0,998,0,1,6,10,6,2,12,0,0,0,1,13,30058,6,1,6,9,3,0,73,205,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,1,28,3,1,62,9,1,1,65,0,0
13,130280,1,2,1,15,4,17,46,12,2,1,0,13,2,37,705,37705,80,1994,1HFSC1814RA8,1,H,F,S,C,1,8,1,4,R,A,8,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,30901,1,1,5,0,2,0,73,175,98,4,1,0,1,11,2012,11,2012,0,0,0,0,0,1,2,45,2,2,2,1,0,0,14,10,1,1,1,50,1,0
13,130280,2,2,2,15,4,17,46,12,2,1,0,13,2,12,3,12003,2,1998,1FAFP4049WF1,1,F,A,F,P,4,0,4,9,W,F,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,30805,6,1,0,0,3,0,66,180,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,3,2,2,1,0,0,14,62,99,1,1,51,0,0
13,130281,1,1,1,16,4,5,48,8,0,1,0,13,1,12,17,12017,4,2006,1FAFP53U66A1,1,F,A,F,P,5,3,U,6,6,A,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,4,5,8,0,0,0,1,13,30144,6,1,0,0,3,0,70,178,98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,55,1,2,2,1,0,0,1,80,6,1,1,13,0,0
13,130282,1,1,1,16,4,22,31,9,0,1,0,13,1,63,33,63033,4,2009,KNAFE221X956,K,N,A,F,E,2,2,1,X,9,5,6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,4,5,9,0,0,0,1,13,30161,6,1,0,0,3,3,70,250,98,0,0,0,1,4,2014,4,2014,0,0,0,0,0,3,2,55,1,1,2,1,0,0,1,80,1,1,1,13,0,0
13,130283,1,3,1,16,4,18,25,12,8,1,0,13,2,35,47,35047,4,1998,1N4DL01D6WC2,1,N,4,D,L,0,1,D,6,W,C,2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,11,6,2,12,0,0,0,1,13,30233,6,2,0,0,3,0,72,150,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,2,6,2,1,28,3,14,10,99,1,2,64,1,0
13,130283,2,3,1,16,4,18,25,12,8,1,0,13,1,41,52,41052,6,2013,JM1CW2BL3D01,J,M,1,C,W,2,B,L,3,D,0,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,1,8,6,2,1,0,0,0,1,13,30248,6,1,0,0,3,0,65,135,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,3,5,2,1,28,3,14,62,99,1,1,65,0,0
13,130283,3,3,3,16,4,18,25,12,8,1,0,13,1,7,482,7482,31,2006,3D7KS28C36G1,3,D,7,K,S,2,8,C,3,6,G,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,30248,6,1,0,0,3,0,74,215,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,3,5,2,1,28,3,14,62,99,1,1,98,0,0
13,130284,1,2,1,17,4,11,51,12,6,1,0,12,1,12,422,12422,15,2002,1FMFU16L22LA,1,F,M,F,U,1,6,L,2,2,L,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,9,6,2,12,0,0,0,1,13,30106,6,1,0,0,3,3,69,160,98,0,0,0,0,0,0,0,0,0,48,0,0,0,1,4,45,1,1,2,1,0,0,12,98,1,1,2,98,1,0
13,130284,2,2,1,17,4,11,51,12,6,1,0,13,3,98,898,98898,63,2008,5VCDC6BE68H2,5,V,C,D,C,6,B,E,6,8,H,2,0,0,5,7198696,057198696,3,2,1,1,0,0,0,0,0,0,0,998,0,0,0,12,4,3,12,0,0,0,1,13,30134,6,1,6,0,3,0,71,260,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,1,1,2,1,0,0,1,61,99,1,1,98,0,0
13,130285,1,3,1,17,4,12,17,12,6,1,0,13,1,20,16,20016,2,2001,1G1JC1248171,1,G,1,J,C,1,2,4,8,1,7,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,9,6,2,12,0,0,0,1,13,31721,6,1,0,0,3,1,64,180,98,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,20,3,11,15,99,1,1,68,1,0
13,130285,2,3,2,17,4,12,17,12,6,1,0,13,2,23,421,23421,15,2001,1GKEC13T61R1,1,G,K,E,C,1,3,T,6,1,R,1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,31721,6,1,0,0,3,0,70,190,98,0,0,0,2,11,2011,8,2012,0,0,0,0,0,1,4,45,1,1,2,1,0,0,1,72,99,1,1,69,0,0
13,130285,3,3,2,17,4,12,17,12,6,1,0,37,2,35,481,35481,31,2007,1N6BA07B77N2,1,N,6,B,A,0,7,B,7,7,N,2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,9,4,5,12,0,0,0,1,13,31763,6,1,0,0,3,0,69,140,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,45,1,1,2,1,0,0,1,62,99,1,1,98,0,0
13,130286,1,2,1,17,4,16,21,12,2,1,0,13,1,20,37,20037,4,2003,1G1NE52J73M6,1,G,1,N,E,5,2,J,7,3,M,6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,30004,6,1,0,0,3,3,73,286,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,4,2,2,1,0,0,14,10,99,1,2,50,1,1
13,130286,2,2,1,17,4,16,21,12,2,1,0,13,1,12,461,12461,21,2004,1FTNE24W64HA,1,F,T,N,E,2,4,W,6,4,H,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,30047,6,1,0,0,3,0,74,225,98,1,0,0,0,4,2011,4,2011,0,0,0,0,0,1,2,45,4,2,2,1,0,0,14,62,99,1,1,51,0,0
13,130287,1,1,1,17,4,23,39,33,0,1,0,13,1,76,706,76706,80,2012,JYARN23E6CA0,J,Y,A,R,N,2,3,E,6,C,A,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,99,6,2,30,0,0,0,1,13,30047,6,1,0,0,3,0,71,200,98,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,25,1,2,2,1,0,0,1,13,99,2,4,1,1,1
13,130288,1,2,2,17,4,17,55,12,2,1,0,13,1,20,23,20023,6,2006,3GNDA23D76S6,3,G,N,D,A,2,3,D,7,6,S,6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,13,30179,6,1,0,0,3,0,65,157,98,0,0,0,1,8,2011,8,2011,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,9,99,1,2,50,1,0
13,130288,2,2,2,17,4,17,55,12,2,1,0,13,1,20,421,20421,15,1998,1GNCS13W3W22,1,G,N,C,S,1,3,W,3,W,2,2,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,32,0,0,1,13,30179,6,1,0,0,3,0,63,280,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55,1,1,2,1,0,0,1,62,99,1,1,51,0,0
13,130289,1,1,2,17,4,20,36,8,0,1,0,13,1,7,442,7442,20,1994,2B4GH45R5RR7,2,B,4,G,H,4,5,R,5,R,R,7,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,4,3,8,0,0,0,1,13,30904,6,1,0,0,3,3,70,220,98,0,0,0,1,1,2013,1,2013,0,0,0,0,0,5,4,45,1,1,2,1,0,0,1,80,99,1,1,13,0,0
13,130290,1,1,1,17,4,3,50,42,0,1,0,13,1,12,442,12442,20,1998,2FMDA5142WBA,2,F,M,D,A,5,1,4,2,W,B,A,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,1,6,12,6,2,42,0,0,0,1,13,30011,6,1,6,0,3,1,74,300,98,0,0,0,0,0,0,0,0,0,58,0,0,0,3,2,55,2,6,2,1,28,3,14,12,99,1,4,6,1,0
13,130291,1,1,1,17,4,17,29,8,0,1,0,13,3,98,898,98898,63,2000,KMFVC88D4YC0,K,M,F,V,C,8,8,D,4,Y,C,0,0,0,57,588192,57588192,3,2,5,1,0,0,0,0,0,0,0,998,0,0,0,12,2,5,8,0,0,0,1,13,31560,6,1,6,0,3,0,68,148,98,0,0,1,0,8,2012,8,2012,0,86,0,0,0,5,4,35,1,1,2,1,0,0,1,80,6,1,1,13,0,0
13,130292,1,2,1,18,4,16,11,12,8,1,0,13,3,84,881,84881,66,2003,3HSCEAPR13N0,3,H,S,C,E,A,P,R,1,3,N,0,1,1,57,341239,57341239,3,6,3,1,0,0,0,0,0,0,0,998,0,0,0,7,2,5,12,0,0,0,1,13,30906,6,1,6,0,3,0,71,230,98,0,0,0,1,1,2014,1,2014,0,0,0,0,0,1,4,45,1,1,2,2,0,0,1,62,99,1,1,66,0,0
13,130292,2,2,1,18,4,16,11,12,8,1,0,0,0,99,709,99709,81,2012,000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,11,6,2,12,0,0,0,1,13,30907,6,7,0,0,1,0,69,195,98,0,0,0,0,0,0,0,0,4,87,0,0,0,1,4,45,1,1,2,2,0,0,1,10,99,1,1,66,1,0
13,130293,1,1,2,18,4,15,49,42,0,1,0,13,3,87,882,87882,62,2003,1NPZL00X53D7,1,N,P,Z,L,0,0,X,5,3,D,7,0,0,57,198696,57198696,2,2,7,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,42,0,0,0,1,13,30058,6,1,6,0,3,0,67,160,98,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,45,3,1,2,2,0,0,14,13,99,1,4,1,1,0
