STATE,STATENAME,ST_CASE,EVENTNUM,VEH_NO,VEVENTNUM,VNUMBER1,AOI1,AOI1NAME,SOE,SOENAME,VNUMBER2,VNUMBER2NAME,AOI2,AOI2NAME
22,Louisiana,220321,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220321,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220321,3,1,3,1,11,11 Clock Point,59,Traffic Sign Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220321,4,1,4,1,8,8 Clock Point,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220321,5,1,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220321,6,1,6,1,14,Undercarriage,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220322,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220322,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220322,3,1,3,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220322,4,1,4,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220322,5,1,5,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220322,6,1,6,1,62,Left-Front Side,21,Bridge Pier or Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220322,7,1,7,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220323,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,9,9 Clock Point
22,Louisiana,220323,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,9,9 Clock Point
22,Louisiana,220324,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
22,Louisiana,220324,2,1,2,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220324,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
22,Louisiana,220324,3,2,2,2,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220325,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220325,2,1,2,1,12,12 Clock Point,59,Traffic Sign Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220325,3,1,3,1,98,Not Reported,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220325,4,1,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220325,5,1,5,1,0,Non-Collision,3,Immersion or Partial Immersion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220326,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220326,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
22,Louisiana,220326,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
22,Louisiana,220327,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220327,2,1,2,1,81,Right,21,Bridge Pier or Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220328,2,1,1,1,4,4 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
22,Louisiana,220328,1,2,1,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220328,2,2,2,1,4,4 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
22,Louisiana,220329,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220329,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220329,3,1,3,1,11,11 Clock Point,59,Traffic Sign Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220329,4,1,4,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220330,1,1,1,1,1,1 Clock Point,12,Motor Vehicle In-Transport,2,2,3,3 Clock Point
22,Louisiana,220330,1,2,1,1,1,1 Clock Point,12,Motor Vehicle In-Transport,2,2,3,3 Clock Point
22,Louisiana,220330,2,2,2,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220330,3,2,3,2,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220331,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220331,2,1,2,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220331,3,1,3,1,11,11 Clock Point,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220332,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220332,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220332,3,1,3,1,99,Unknown,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220333,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220333,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220333,3,1,3,1,12,12 Clock Point,52,Guardrail End,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220334,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,83,Right-Back Side
22,Louisiana,220334,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,83,Right-Back Side
22,Louisiana,220335,1,1,1,1,55,Non-Harmful Event,61,"Equipment Failure (blown tire, brake failure, etc)",5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220335,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220335,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220336,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220336,2,1,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220336,3,1,3,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220336,4,1,4,1,9,9 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
22,Louisiana,220336,4,2,1,1,9,9 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
22,Louisiana,220337,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220337,2,1,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220337,3,1,3,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220337,4,1,4,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220337,5,1,5,1,82,Right-Front Side,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220337,6,1,6,1,83,Right-Back Side,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220337,7,1,7,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220337,8,1,8,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220338,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220338,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220339,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
22,Louisiana,220339,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
22,Louisiana,220340,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220340,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220340,3,1,3,1,99,Unknown,32,Culvert,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220340,4,1,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220340,5,1,5,1,99,Unknown,41,Shrubbery,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220340,6,1,6,1,55,Non-Harmful Event,67,Vehicle Went Airborne,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220340,7,1,7,1,99,Unknown,14,Parked Motor Vehicle,2,2,14,Undercarriage
22,Louisiana,220340,7,2,1,1,99,Unknown,14,Parked Motor Vehicle,2,2,14,Undercarriage
22,Louisiana,220341,1,1,1,1,99,Unknown,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220342,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220342,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220342,3,1,3,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220342,4,1,4,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220342,5,1,5,1,1,1 Clock Point,12,Motor Vehicle In-Transport,2,2,7,7 Clock Point
22,Louisiana,220342,5,2,1,1,1,1 Clock Point,12,Motor Vehicle In-Transport,2,2,7,7 Clock Point
22,Louisiana,220342,6,2,2,2,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220342,7,2,3,2,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220342,8,2,4,2,99,Unknown,38,Fence,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220342,9,2,5,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220343,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220343,2,1,2,1,99,Unknown,23,Bridge Rail (Includes parapet),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220343,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220344,4,1,1,3,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,12,12 Clock Point
22,Louisiana,220344,1,2,1,2,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220344,2,2,2,2,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220344,3,2,3,2,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220344,4,3,1,3,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,12,12 Clock Point
22,Louisiana,220345,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220345,2,1,2,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220345,3,1,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220345,4,1,4,1,9,9 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220345,5,1,5,1,13,Top,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220346,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220346,2,1,2,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220347,1,1,1,1,55,Non-Harmful Event,61,"Equipment Failure (blown tire, brake failure, etc)",5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220347,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220347,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220348,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220348,2,1,2,1,12,12 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220348,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220349,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220349,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220349,3,1,3,1,14,Undercarriage,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
22,Louisiana,220349,3,2,1,1,14,Undercarriage,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
22,Louisiana,220350,1,1,1,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,1,1 Clock Point
22,Louisiana,220350,1,2,1,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,1,1 Clock Point
22,Louisiana,220351,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220351,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
22,Louisiana,220351,3,1,3,1,55,Non-Harmful Event,67,Vehicle Went Airborne,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220351,4,1,4,1,14,Undercarriage,58,Ground,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220351,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,11,11 Clock Point
22,Louisiana,220351,5,2,2,2,55,Non-Harmful Event,67,Vehicle Went Airborne,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220351,6,2,3,2,14,Undercarriage,58,Ground,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220352,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220352,2,1,2,1,12,12 Clock Point,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220352,3,1,3,1,55,Non-Harmful Event,65,Cross Median,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220352,4,1,4,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220352,5,1,5,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220352,6,1,6,1,14,Undercarriage,43,Other Fixed Object,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220352,7,1,7,1,55,Non-Harmful Event,67,Vehicle Went Airborne,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220352,8,1,8,1,61,Left,58,Ground,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220352,9,1,9,1,0,Non-Collision,3,Immersion or Partial Immersion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220354,1,1,1,1,99,Unknown,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220355,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220355,2,1,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220355,3,1,3,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220355,4,1,4,1,14,Undercarriage,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220355,5,1,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220355,6,1,6,1,99,Unknown,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220356,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
22,Louisiana,220356,3,1,2,1,99,Unknown,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
22,Louisiana,220356,4,1,3,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220356,5,1,4,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220356,6,1,5,1,14,Undercarriage,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220356,7,1,6,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220356,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
22,Louisiana,220356,2,2,2,2,55,Non-Harmful Event,62,Separation of Units,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220356,3,2,3,1,99,Unknown,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
22,Louisiana,220357,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220357,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220357,3,1,3,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220357,4,1,4,1,9,9 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
22,Louisiana,220357,4,2,1,1,9,9 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
22,Louisiana,220358,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
22,Louisiana,220358,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
22,Louisiana,220359,2,1,1,1,82,Right-Front Side,12,Motor Vehicle In-Transport,2,2,3,3 Clock Point
22,Louisiana,220359,1,2,1,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220359,2,2,2,1,82,Right-Front Side,12,Motor Vehicle In-Transport,2,2,3,3 Clock Point
22,Louisiana,220359,3,2,3,2,0,Non-Collision,16,Thrown or Falling Object,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220359,4,2,4,2,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,11,11 Clock Point
22,Louisiana,220359,4,3,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,11,11 Clock Point
22,Louisiana,220360,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220360,2,1,2,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220360,3,1,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220360,4,1,4,1,61,Left,59,Traffic Sign Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220360,5,1,5,1,62,Left-Front Side,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220361,1,1,1,1,1,1 Clock Point,9,Pedalcyclist,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220362,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220362,2,1,2,1,1,1 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220362,3,1,3,1,11,11 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220363,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220363,2,1,2,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220364,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220364,2,1,2,1,55,Non-Harmful Event,67,Vehicle Went Airborne,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220364,3,1,3,1,6,6 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220364,4,1,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220364,5,1,5,1,99,Unknown,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220364,6,1,6,1,99,Unknown,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220364,7,1,7,1,0,Non-Collision,3,Immersion or Partial Immersion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220366,1,1,1,1,12,12 Clock Point,18,Other Object (not fixed),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220366,2,1,2,1,19,Other Objects Set-In-Motion,39,Wall,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220367,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220367,2,1,2,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
22,Louisiana,220367,2,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
22,Louisiana,220368,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220368,2,1,2,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220368,3,1,3,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220368,4,1,4,1,12,12 Clock Point,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220368,5,1,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220369,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220370,1,1,1,1,55,Non-Harmful Event,61,"Equipment Failure (blown tire, brake failure, etc)",5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220370,2,1,2,1,81,Right,12,Motor Vehicle In-Transport,2,2,61,Left
22,Louisiana,220370,3,1,3,1,14,Undercarriage,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
22,Louisiana,220370,4,1,4,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220370,5,1,5,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220370,6,1,6,1,0,Non-Collision,72,Cargo/Equipment Loss or Shift (harmful to this vehicle),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220370,2,2,1,1,81,Right,12,Motor Vehicle In-Transport,2,2,61,Left
22,Louisiana,220370,3,2,2,1,14,Undercarriage,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
22,Louisiana,220371,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220371,2,1,2,1,3,3 Clock Point,35,Embankment,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220371,3,1,3,1,55,Non-Harmful Event,67,Vehicle Went Airborne,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220371,4,1,4,1,12,12 Clock Point,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220371,5,1,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
22,Louisiana,220372,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220372,2,1,2,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,10,10 Clock Point
22,Louisiana,220372,2,2,1,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,10,10 Clock Point
22,Louisiana,220372,3,2,2,2,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
22,Louisiana,220372,4,2,3,2,10,10 Clock Point,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
