STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,ROAD_FNC,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,REL_ROAD,WRK_ZONE,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
48,482418,2,2,0,0,0,4,4,329,0,8,11,2011,3,18,35,0,4,8,FM 1787,FM 1788,116,31.68268611,-102.142055560,0,12,6,0,2,2,1,0,2,1,0,1,0,0000000,18,35,18,56,19,37,0,0,0,2,0
48,482419,3,3,0,0,0,5,5,285,0,11,11,2011,6,13,48,0,4,3,SR-95,,5,29.62391944,-97.130352780,0,12,6,0,1,1,1,0,1,10,0,10,0,0000000,13,52,14,35,15,14,0,0,0,2,0
48,482420,1,1,0,0,0,1,1,21,0,14,11,2011,2,15,27,0,4,8,FM 812,,49,30.05738611,-97.555552780,0,42,0,0,1,1,4,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,482421,2,2,0,0,0,3,3,21,0,20,11,2011,1,9,14,0,5,8,FM 2336,,53,30.21580000,-97.291736110,0,12,2,0,1,1,1,0,1,10,0,10,0,0000000,9,17,9,39,10,3,0,0,0,2,0
48,482422,1,1,0,1,1,1,1,167,6860,20,11,2011,1,14,1,1,12,3,SR-146,,54,29.48198333,-94.985277780,0,9,0,0,1,1,1,0,1,1,0,1,0,0000000,14,0,14,8,14,34,0,0,0,1,0
48,482423,3,3,0,0,0,4,4,255,0,23,11,2011,4,13,2,1,2,2,US-181,,105,28.90046389,-97.926361110,0,12,1,0,8,1,1,0,1,1,0,1,0,0000000,13,9,13,36,14,23,0,0,0,1,0
48,482424,1,1,0,0,0,1,1,339,0,2,11,2011,4,16,5,0,4,8,FM 2090,,243,30.25926944,-95.243486110,0,42,0,0,1,1,4,0,1,10,0,10,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482425,2,2,0,0,0,2,2,467,0,2,11,2011,4,14,7,0,4,8,FM 279,,179,32.36211667,-95.465011110,0,12,2,0,1,1,1,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
48,482426,1,1,0,0,0,2,2,141,6135,3,11,2011,5,3,26,0,16,5,THOMPSON,,0,31.60371389,-106.269619440,0,35,0,0,1,1,4,0,2,1,0,1,0,0000000,8,2,8,7,9,28,0,0,0,1,0
48,482427,1,1,0,0,0,1,1,201,3280,5,11,2011,7,8,35,0,16,5,GESSNER DR,,0,29.64094444,-95.528083330,0,33,0,0,1,1,4,0,3,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,482428,2,2,0,0,0,3,3,51,0,7,11,2011,2,17,57,0,4,8,FM-60,,147,30.36291111,-96.621111110,0,12,1,0,1,1,1,0,5,10,0,10,0,0000000,17,59,18,8,18,37,0,0,0,1,0
48,482429,2,2,0,0,0,2,2,183,0,8,11,2011,3,17,35,0,4,8,FM 2276,,22,32.38786389,-94.810166670,0,12,2,0,1,1,1,0,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,1
48,482430,2,2,0,0,0,5,5,1,2170,13,11,2011,1,1,25,0,3,2,US-287,,101,31.62541389,-95.571141670,0,12,2,0,1,1,1,0,2,1,0,1,0,0000000,1,34,1,48,2,45,0,0,0,1,1
48,482431,1,1,0,1,1,1,1,183,0,14,11,2011,2,20,15,0,3,3,SR-149,,294,32.38826944,-94.662788890,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482432,2,2,0,0,0,2,2,291,1380,14,11,2011,2,18,47,0,3,8,FM2025,,15,30.35756944,-95.091180560,0,12,2,0,1,1,1,0,6,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
48,482433,3,3,0,0,0,3,3,201,3280,16,11,2011,4,20,25,1,11,1,I-610,,3,29.79937500,-95.449227780,0,1,0,0,1,1,1,0,3,1,0,1,0,0000000,20,27,20,40,20,48,14,0,0,1,0
48,482434,2,2,0,0,0,3,3,203,0,17,11,2011,5,4,25,1,1,1,I-20,FM31,239,32.49360000,-94.297263890,0,12,1,1,18,1,1,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482435,3,3,0,0,0,5,5,57,0,19,11,2011,7,0,48,1,2,3,SR-35,,126,28.51511667,-96.811483330,0,12,1,0,8,1,1,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,482436,1,1,0,0,0,1,1,401,0,19,11,2011,7,22,42,0,4,8,FM2012,,236,32.30517222,-94.896613890,0,1,0,0,1,1,4,0,2,10,0,10,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,482437,1,1,0,0,0,2,2,205,0,20,11,2011,1,23,36,0,3,2,US-385,,244,35.75501111,-102.321272220,0,1,0,0,1,1,1,0,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,2,0
48,482438,1,1,0,0,0,1,1,127,0,21,11,2011,2,19,20,0,4,3,SR-85,,103,28.56038611,-99.697727780,0,1,0,0,1,1,4,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482439,2,1,1,0,0,3,3,201,3280,21,11,2011,2,4,50,0,16,5,RICHMOND AVE,,0,29.72891111,-95.534891670,0,30,0,0,1,1,4,0,3,10,0,10,0,0000000,5,8,5,11,5,49,0,0,0,1,1
48,482440,2,2,0,0,0,3,3,127,0,22,11,2011,3,15,10,0,3,2,US-83,FM1407,66,28.62846667,-99.843177780,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,99,99,15,10,15,43,0,0,0,2,0
48,482441,2,2,0,0,0,2,2,239,0,22,11,2011,3,7,48,0,4,8,FM 3131,,85,28.88842500,-96.552291670,0,24,0,0,1,1,4,0,1,10,0,10,0,0000000,7,51,8,6,8,45,0,0,0,1,0
48,482442,2,2,0,0,0,5,5,113,1730,23,11,2011,4,22,35,1,11,1,I-635 RAMP,,64,32.92364167,-96.766638890,0,12,1,1,5,1,1,0,3,1,0,1,0,0000000,88,88,88,88,88,88,23,0,0,1,1
48,482443,1,1,0,1,1,2,2,201,3320,23,11,2011,4,22,9,0,16,5,TOWNSEN BLVD,,0,30.00560556,-95.282450000,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482444,2,2,0,0,0,2,2,217,0,23,11,2011,4,7,2,0,4,3,SR-171,,32,31.81410833,-96.756163890,0,12,6,0,1,1,1,0,1,5,0,5,0,0000000,7,1,7,6,8,9,0,0,0,1,0
48,482445,1,1,0,0,0,1,1,113,4530,24,11,2011,5,4,47,0,16,5,GALLOWAY AVE,,0,32.80088611,-96.611144440,0,42,0,0,1,1,4,0,3,1,0,1,0,0000000,4,48,4,52,5,19,0,0,0,1,1
48,482446,3,3,0,0,0,6,6,167,6213,24,11,2011,5,23,45,1,13,8,FM 646,4TH ST,141,29.41168611,-95.092111110,0,12,99,0,2,2,1,1,2,10,0,10,0,0000000,23,49,0,4,1,2,0,0,0,1,1
48,482447,3,1,2,1,1,4,4,439,2450,26,11,2011,7,0,50,0,16,5,LOVING AVE,,0,32.79901389,-97.365580560,0,14,0,0,1,1,4,0,2,2,0,2,0,0000000,0,56,0,59,1,31,0,0,0,1,0
48,482448,1,1,0,0,0,1,1,99,0,28,11,2011,2,20,40,0,6,4,OLD OSAGE RD,,0,31.44797222,-97.691413890,0,18,0,0,1,1,5,0,2,1,0,1,0,0000000,20,59,21,22,21,45,0,0,0,1,0
48,482449,2,2,0,0,0,3,3,439,260,29,11,2011,3,20,35,0,16,5,COOPER ST,ROAD TO SIX FLAGS,0,32.75741667,-97.114430560,0,12,6,0,2,2,1,0,3,1,0,1,0,0000000,20,36,20,42,20,58,0,0,0,1,0
48,482450,2,2,0,0,0,2,2,431,6595,30,11,2011,4,15,54,1,2,2,US-87,ENNIS ST,7,31.83630278,-100.983163890,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482451,2,2,0,0,0,2,2,201,3280,2,5,2011,2,12,40,0,16,5,HOMESTEAD RD,LANGLEY,0,29.86684167,-95.300447220,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,12,46,12,54,13,26,0,0,0,1,0
48,482452,2,2,0,0,0,2,2,201,3280,29,6,2011,4,0,10,1,12,2,US-90,,36,29.63983056,-95.483163890,0,12,6,0,1,1,1,0,3,1,0,1,0,0000000,0,11,0,17,0,37,0,0,0,1,0
48,482453,1,1,0,0,0,1,1,201,5230,9,7,2011,7,21,45,0,16,5,SPACE CENTER BLVD,,0,29.66292222,-95.143733330,0,33,0,0,1,1,4,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,482454,1,1,0,0,0,4,4,29,0,17,7,2011,1,5,4,0,6,4,SOUTHTON RD,CENTER RD,0,29.30253889,-98.431808330,0,38,0,0,3,4,4,0,2,1,0,1,0,0000000,5,7,5,29,5,57,0,0,0,2,0
48,482455,2,2,0,0,0,3,3,29,0,5,8,2011,6,3,11,1,1,1,I-10,,19,29.71988056,-98.666716670,0,12,2,0,1,1,1,0,2,1,0,1,0,0000000,3,13,3,38,4,16,0,0,0,2,1
48,482456,1,1,0,0,0,1,1,29,0,14,8,2011,1,4,4,0,4,2,US-281,,119,29.16315833,-98.482383330,0,1,0,0,1,1,3,0,2,10,0,10,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,482457,1,1,0,0,0,1,1,29,6090,27,8,2011,7,22,27,0,16,5,LOCKHILL SELMA RD,GEORGE RD,0,29.55660278,-98.548088890,0,59,0,0,2,3,8,0,3,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482458,1,1,0,0,0,1,1,29,6090,28,8,2011,1,7,0,0,4,2,US-281,,114,29.17058611,-98.481961110,0,1,0,0,1,1,4,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482459,1,1,0,0,0,1,1,479,0,10,9,2011,7,14,1,1,2,2,US-83,,167,27.97999722,-99.524338890,0,38,0,0,1,1,4,0,1,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
48,482460,1,1,0,1,1,1,1,201,0,24,9,2011,7,1,50,1,12,3,SR-249,,218,29.89784444,-95.437341670,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482461,1,1,0,1,1,3,3,201,3280,5,10,2011,4,7,57,0,16,5,WESTVIEW,,0,29.79092500,-95.565211110,0,8,0,0,1,1,1,0,1,1,0,1,0,0000000,7,59,8,8,8,39,0,0,0,1,0
48,482462,4,3,1,0,0,3,3,201,3280,18,10,2011,3,12,52,0,16,5,HEMPSTEAD,,0,29.78526389,-95.437111110,0,12,8,0,1,1,1,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482463,2,2,0,0,0,10,10,157,0,29,10,2011,7,9,5,1,12,3,SR-99,HARLEM RD,73,29.65865556,-95.714791670,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,9,8,9,29,10,11,0,0,0,1,0
48,482464,6,6,0,0,0,8,8,27,0,30,10,2011,1,15,35,1,1,1,I-35,,332,31.23389722,-97.287961110,0,12,98,0,1,1,1,0,1,1,0,1,0,0000000,15,38,15,50,16,29,19,0,0,1,0
48,482465,1,1,0,1,1,2,2,303,4140,30,10,2011,1,3,36,0,16,5,UPLAND AVE,,0,33.51384722,-101.974313890,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482466,1,1,0,1,1,1,1,197,0,2,11,2011,4,1,10,1,2,2,US-287,,243,34.26843889,-99.625619440,0,18,0,0,1,1,1,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482467,1,1,0,1,1,1,1,113,1730,5,11,2011,7,3,0,1,11,1,I-635,,32,32.90097778,-96.718252780,0,8,0,0,1,1,1,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
48,482468,1,1,0,0,0,1,1,471,0,5,11,2011,7,5,2,0,4,3,SR-150,,46,30.52731944,-95.407000000,0,11,0,0,1,1,1,0,2,1,0,1,0,0000000,5,31,5,55,6,28,0,0,0,1,0
48,482469,1,1,0,0,0,3,3,201,3280,8,11,2011,3,18,0,1,11,1,I-10,,25,29.77445278,-95.315944440,0,1,0,0,1,1,4,0,3,2,0,2,0,0000000,18,4,18,7,18,28,0,0,0,1,0
48,482470,1,1,0,0,0,1,1,157,0,14,11,2011,2,2,0,0,6,4,ELDRIDGE PKWY,,0,29.67248056,-95.623197220,0,24,0,0,1,1,4,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,482471,2,2,0,0,0,2,2,339,0,15,11,2011,3,16,25,0,15,8,FM 1485,,10,30.15037222,-95.196794440,0,24,0,0,1,1,4,0,1,10,0,10,0,0000000,16,22,16,37,17,20,0,0,0,1,0
48,482472,2,2,0,1,1,3,3,113,3880,17,11,2011,5,0,59,1,11,1,I-20,,156,32.64205278,-96.804958330,0,8,0,1,18,1,1,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482473,1,1,0,0,0,2,2,157,0,18,11,2011,6,2,20,1,12,2,US-59,,125,29.55068889,-95.738358330,0,1,0,0,1,1,4,0,3,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,1
48,482474,1,1,0,0,0,1,1,251,0,19,11,2011,7,15,0,1,1,1,I-35W,,124,32.42063056,-97.228402780,0,25,0,1,19,1,4,0,1,10,0,10,0,0000000,99,99,99,99,99,99,20,0,0,1,0
48,482475,2,2,0,0,0,2,2,251,0,19,11,2011,7,17,19,1,2,2,US-67,,63,32.29201944,-97.580350000,0,12,2,0,1,1,1,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482476,1,1,0,0,0,1,1,339,0,19,11,2011,7,19,58,0,6,4,OLD HOUSTON RD,,0,30.16999722,-95.320716670,0,42,0,0,1,1,4,0,2,1,0,1,0,0000000,19,58,20,8,21,14,0,0,0,1,1
48,482477,2,2,0,0,0,2,2,367,0,20,11,2011,1,20,45,1,1,1,I-20,,31,32.67158333,-98.023088890,0,52,0,0,1,1,3,1,2,2,0,2,0,0000000,88,88,88,88,88,88,3,0,0,1,0
48,482478,2,2,0,0,0,2,2,303,0,26,11,2011,7,12,35,1,2,2,US-84,FM 2528,114,33.64426389,-101.939483330,0,12,1,0,3,2,1,0,1,7,0,7,0,0000000,99,99,99,99,99,99,0,0,0,1,1
48,482479,3,3,0,0,0,7,7,27,6810,1,12,2011,5,16,14,0,16,5,LITTLE RIVER RD,,0,31.05724167,-97.338677780,0,12,6,0,1,1,1,0,1,1,0,1,0,0000000,16,15,16,34,16,43,0,0,0,1,0
48,482480,2,2,0,0,0,3,3,113,2590,1,12,2011,5,23,1,0,16,5,FIREWHEEL PKWY,,0,32.93284167,-96.598225000,0,12,6,0,1,1,1,0,3,2,0,2,0,0000000,22,58,23,14,23,50,0,0,0,1,0
48,482481,3,2,1,0,0,2,2,183,4080,1,12,2011,5,22,23,0,16,5,SOUTH ST,HIGH ST,0,32.49345556,-94.742752780,0,12,6,0,2,2,1,0,3,1,0,1,0,0000000,22,23,22,26,22,43,0,0,0,1,0
48,482482,2,2,0,0,0,2,2,201,3280,1,12,2011,5,7,19,0,16,5,CLEAR LAKE CITY BLVD,MABRY MILL RD,0,29.59062222,-95.141069440,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,7,25,7,35,7,53,0,0,0,1,0
48,482483,2,2,0,0,0,3,3,27,0,2,12,2011,6,16,30,0,3,8,FM 359,,227,31.09138056,-97.532808330,0,12,2,0,1,1,1,0,1,2,5,2,0,0000000,16,50,16,58,17,46,0,0,0,1,0
48,482484,2,2,0,0,0,5,5,181,6350,2,12,2011,6,4,25,1,12,2,US-75,,172,33.60181667,-96.609191670,0,12,2,0,1,1,1,0,2,10,0,10,0,0000000,4,28,4,34,5,11,0,0,0,1,1
48,482485,2,2,0,0,0,3,3,113,1730,3,12,2011,7,19,0,1,12,2,US-75,,53,32.92943333,-96.759269440,0,12,6,1,18,1,1,0,3,2,0,2,0,0000000,19,2,19,9,19,45,0,0,0,1,0
48,482486,1,1,0,1,1,2,2,201,0,3,12,2011,7,18,49,1,13,2,US-90,,273,29.82506111,-95.227733330,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482487,1,1,0,2,2,1,1,201,0,3,12,2011,7,19,0,1,13,2,US-90,,273,29.82508889,-95.227669440,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,18,52,18,58,19,21,0,0,0,1,1
48,482488,1,1,0,1,1,1,1,321,0,3,12,2011,7,20,30,0,4,8,FM-457,,266,28.78487222,-95.626713890,0,8,0,0,1,1,4,0,2,10,0,10,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,482489,2,2,0,0,0,2,2,439,2450,3,12,2011,7,21,20,0,14,8,BU 287P,,3,32.96462222,-97.420738890,0,12,6,0,1,1,1,0,2,2,0,2,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482490,2,2,0,0,0,3,3,181,6350,4,12,2011,1,4,31,1,12,2,US-75,,150,33.65389167,-96.611772220,0,30,0,0,1,1,3,0,3,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,1
48,482492,2,2,0,0,0,3,3,453,330,5,12,2011,2,3,15,1,11,1,I-35,,174,30.26165833,-97.736347220,0,12,6,0,1,1,1,0,3,2,0,2,0,0000000,88,88,88,88,88,88,0,0,0,2,1
48,482493,2,2,0,0,0,2,2,5,0,6,12,2011,3,17,52,1,2,2,US-69,FM 844,125,31.24032222,-94.553738890,0,12,6,0,2,3,1,0,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
48,482494,2,2,0,0,0,3,3,99,2610,6,12,2011,3,15,26,1,13,3,SR-36,BS-36,171,31.48330556,-97.733911110,0,12,6,0,2,2,1,1,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,2,0
48,482495,1,1,0,1,1,1,1,113,3420,6,12,2011,3,6,32,0,16,5,PIONEER DR,,0,32.82845556,-96.990341670,0,8,0,0,1,1,1,0,3,10,0,10,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482497,1,1,0,1,1,1,1,29,6090,7,12,2011,4,7,12,0,16,5,SOUTHCROSS BLVD,PECAN GROVE BLVD,0,29.37469167,-98.419869440,0,8,0,0,2,3,1,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482498,1,1,0,0,0,1,1,499,0,7,12,2011,4,0,44,0,4,8,FM 2869,,240,32.80150556,-95.200511110,0,1,0,0,1,1,1,0,2,10,0,10,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482499,1,1,0,0,0,1,1,367,7280,8,12,2011,5,20,0,1,11,1,I-20,,190,32.73014167,-97.787755560,0,1,0,0,1,1,1,1,2,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
48,482500,1,1,0,0,0,1,1,29,6090,9,12,2011,6,2,22,0,16,5,TEZEL RD,,0,29.49401111,-98.664819440,0,30,0,0,1,1,4,0,3,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,482501,2,2,0,0,0,3,3,385,0,9,12,2011,6,12,30,0,3,2,US-83,RM336,270,29.73785556,-99.761325000,0,12,6,0,2,3,1,0,1,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,2,0
48,482502,2,2,0,0,0,3,3,29,6090,10,12,2011,7,4,15,1,11,1,I-37,,120,29.43392778,-98.478030560,0,12,2,0,1,1,1,0,3,1,0,1,0,0000000,4,19,4,33,5,45,0,0,0,1,1
48,482503,1,1,0,1,1,1,1,73,0,10,12,2011,7,2,38,0,6,4,3906,,0,32.04423611,-95.325277780,0,8,0,0,1,1,1,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482504,2,1,1,0,0,6,6,309,7210,11,12,2011,1,1,0,0,16,5,LEE ST,BELMONT DR,0,31.51460833,-97.143794440,0,14,0,0,3,4,2,0,2,1,0,1,0,0000000,1,8,1,13,1,39,0,0,0,1,0
48,482505,1,1,0,0,0,1,1,439,2450,11,12,2011,1,19,42,1,13,8,BU287P N MAIN ST,E BLUFF ST,176,32.75846111,-97.333841670,0,18,0,0,3,4,8,1,3,10,0,10,0,0000000,99,99,99,99,99,99,0,0,0,1,1
48,482506,1,1,0,0,0,6,6,441,30,11,12,2011,1,1,58,1,12,2,US-83,,57,32.46155278,-99.784561110,0,25,0,1,19,1,3,0,3,2,0,2,0,0000000,99,99,99,99,99,99,0,0,0,1,1
48,482507,2,2,0,0,0,2,2,5,0,12,12,2011,2,15,55,1,2,2,US-59,,16,31.43274444,-94.726505560,0,12,7,0,1,1,1,0,1,10,0,10,0,0000000,16,1,16,48,17,39,0,0,0,1,0
48,482508,2,2,0,1,1,3,3,29,6090,12,12,2011,2,5,51,0,16,5,W WOODLAWN,WILSON BLVD,0,29.45526944,-98.539186110,0,12,6,0,2,2,1,0,3,3,0,3,0,0000000,5,51,5,57,6,33,0,0,0,1,0
48,482509,2,2,0,0,0,3,3,309,7210,13,12,2011,3,19,18,0,16,5,W LAKE SHORE DR,,0,31.58762222,-97.190133330,0,12,2,0,1,1,1,1,2,2,0,2,0,0000000,19,21,19,25,19,55,0,0,0,1,0
48,482511,1,1,0,1,1,1,1,29,6090,26,12,2011,2,5,45,1,11,1,I-35,,220,29.42291389,-98.501413890,0,8,0,0,1,1,1,0,3,2,0,2,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482512,1,1,0,0,0,8,8,201,3280,10,12,2011,7,23,54,1,11,1,I-610,,77,29.81111667,-95.345861110,0,25,0,0,1,1,3,0,3,1,0,1,0,0000000,23,56,0,0,0,33,0,0,0,1,1
48,482513,1,1,0,1,1,1,1,453,330,12,12,2011,2,6,41,0,16,5,DESSAU RD,,0,30.37667778,-97.659233330,0,8,0,0,1,1,1,0,3,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482514,1,1,0,1,1,1,1,201,3280,14,12,2011,4,18,45,0,16,5,S GESSNER DR,,0,29.70335556,-95.538050000,0,8,0,0,1,1,1,0,3,10,0,10,0,0000000,18,56,19,3,19,24,0,0,0,1,0
48,482515,2,2,0,0,0,4,4,439,2450,14,12,2011,4,23,33,0,16,5,E 2ND ST,PECAN ST,0,32.75759722,-97.328300000,0,12,6,0,2,2,1,0,2,1,0,1,0,0000000,23,37,23,44,0,34,0,0,0,1,1
48,482516,2,1,1,0,1,4,5,139,7270,17,12,2011,7,8,20,1,11,1,I-35,,241,32.41944444,-96.868297220,0,14,0,0,1,1,2,0,1,1,0,1,0,0000000,8,33,8,40,9,8,0,0,0,1,0
48,482517,1,1,0,0,0,1,1,201,0,17,12,2011,7,17,25,0,6,4,S FRY RD,WESTGREEN BLVD,0,29.74628611,-95.729227780,0,42,0,0,3,2,3,0,5,1,0,1,0,0000000,99,99,99,99,99,99,0,0,0,1,0
48,482518,1,1,0,0,0,1,1,105,0,18,12,2011,1,19,55,1,1,1,I-10,,448,30.69162778,-101.080236110,0,1,0,0,1,1,10,0,2,2,0,2,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,482519,1,1,0,0,0,2,2,135,5030,18,12,2011,1,4,46,0,16,5,STANDARD AVE,,0,31.84388056,-102.355075000,0,1,0,0,1,1,4,0,3,10,0,10,0,0000000,4,46,4,58,5,17,0,0,0,1,0
48,482520,2,2,0,0,0,4,4,121,3960,23,12,2011,6,15,37,1,11,7,I-35E,BS121H,54,33.02913056,-96.992788890,0,12,6,1,2,2,1,0,1,10,0,10,0,0000000,15,43,15,47,16,5,0,0,0,1,0
48,482521,2,2,0,0,0,2,2,423,7070,10,5,2011,3,10,44,1,13,2,US-69,INDEPENDENCE,32,32.29883333,-95.300861110,0,12,6,0,2,2,1,0,1,1,0,1,0,0000000,10,48,10,55,11,8,0,0,0,1,0
48,482522,2,2,0,0,0,4,4,201,3280,1,10,2011,7,9,45,1,12,7,LOOP 8,GENOA RED BLUFF RD,228,29.63064444,-95.169552780,0,12,6,1,2,2,1,0,1,1,0,1,0,0000000,10,0,10,8,10,24,0,0,0,1,0
48,482523,2,2,0,0,0,2,2,7,5890,1,11,2011,3,7,2,0,14,8,BS 35,CORPUS CHRISTI ST,14,28.01770556,-97.087344440,0,12,6,0,2,2,1,0,4,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482524,1,1,0,0,0,1,1,37,0,4,11,2011,6,3,30,0,5,8,FM 561,,120,33.37005000,-94.538844440,0,43,0,0,1,1,4,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482525,3,2,1,0,0,2,2,139,0,4,11,2011,6,2,0,1,1,1,I-35,,143,32.28551667,-96.867461110,0,12,1,0,1,1,1,0,2,1,0,1,0,0000000,2,4,2,20,2,59,0,0,0,1,1
48,482526,2,2,0,0,0,3,3,201,3280,5,11,2011,7,0,6,0,16,5,FONDREN RD,CROTON ST,0,29.70214167,-95.519802780,0,12,2,0,1,1,1,0,3,1,0,1,0,0000000,0,11,0,18,0,32,0,0,0,1,1
48,482527,2,2,0,0,0,2,2,423,7070,5,11,2011,7,11,23,1,13,3,SR-155,,121,32.30953333,-95.333488890,0,12,6,0,8,1,1,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482528,1,1,0,3,3,3,3,215,0,8,11,2011,3,19,3,0,6,4,MIDWAY RD,,0,26.15906111,-98.022030560,0,9,0,0,1,1,1,0,2,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,2,0
48,482529,2,2,0,0,0,5,5,339,0,11,11,2011,6,11,30,1,2,3,SR-105,FOSTORIA RD,30,30.32164722,-95.164952780,0,12,6,0,2,2,1,0,1,10,0,10,0,0000000,11,39,12,2,12,38,0,0,0,2,0
48,482530,1,1,0,0,0,3,3,491,330,11,11,2011,6,3,59,0,16,5,LAKELINE BLVD,,0,30.48737778,-97.772827780,0,42,0,0,1,1,4,0,2,1,0,1,0,0000000,4,7,4,16,4,34,0,0,0,1,1
48,482531,1,1,0,0,0,5,5,387,0,12,11,2011,7,13,35,0,6,4,2356,,0,33.92252222,-95.198547220,0,43,0,0,1,1,4,0,1,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,1
48,482532,1,1,0,0,0,1,1,201,3280,13,11,2011,1,15,45,0,16,5,ALLEN PKWY,,0,29.76017500,-95.406888890,0,33,0,0,1,1,3,0,1,1,0,1,0,0000000,15,47,15,52,16,12,3,0,0,1,0
48,482533,2,2,0,0,0,2,2,37,0,14,11,2011,2,5,5,1,1,1,I-30 RAMP,FM 990,106,33.41596944,-94.558719440,0,12,6,1,5,1,1,0,6,1,0,1,0,0000000,88,88,88,88,88,88,0,0,0,1,0
48,482534,2,2,0,0,0,5,5,141,9997,15,11,2011,3,21,20,1,11,1,I-10,,417,31.62455278,-106.212647220,0,12,2,0,1,1,1,0,2,1,0,1,0,0000000,21,28,21,29,22,15,0,0,0,3,0
48,482535,2,2,0,0,0,3,3,497,0,16,11,2011,4,7,29,0,4,8,FM 51,4699,313,33.07384167,-97.649680560,0,12,6,0,2,3,1,0,1,1,0,1,0,0000000,7,40,7,55,8,29,0,0,0,1,0
